id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13850,2015-04-17T00:00:00Z,345000,3,2.75,2190,7258,2,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645
13854,2014-06-25T00:00:00Z,1150000,3,2,2110,18815,2,0,0,5,7,2110,0,1979,0,98075,47.5836,-122.042,2690,21010
13855,2014-07-23T00:00:00Z,295000,4,2.25,1830,5720,2,0,0,3,7,1830,0,2003,0,98030,47.3604,-122.179,1960,5754
13856,2014-10-17T00:00:00Z,775000,4,4,3180,7650,2,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080
13857,2015-03-18T00:00:00Z,380000,3,2.5,1880,6047,2,0,0,3,8,1880,0,1993,0,98038,47.3722,-122.044,2120,7188
13860,2014-09-16T00:00:00Z,329900,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,47.5362,-122.271,1990,4960
13862,2014-06-03T00:00:00Z,875000,4,2.25,3720,12384,1,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541
13864,2014-08-08T00:00:00Z,365000,3,2.5,2190,5091,2,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.039,2200,5948
13865,2014-05-08T00:00:00Z,530000,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800
13866,2015-03-18T00:00:00Z,225500,3,1,1100,5200,1,0,0,4,6,1100,0,1969,0,98042,47.3643,-122.081,920,5200
13867,2014-11-17T00:00:00Z,318000,4,2.25,2180,7000,1,0,0,3,8,1680,500,1969,0,98055,47.4651,-122.192,2000,8000
13868,2015-04-01T00:00:00Z,910000,4,2.5,2770,9798,2,0,0,4,9,2770,0,1986,0,98027,47.562,-122.081,3040,11100
13870,2014-05-30T00:00:00Z,1886700,5,3.5,4180,17935,2,0,0,3,11,4180,0,2004,0,98004,47.5873,-122.202,2950,13760
13871,2014-09-05T00:00:00Z,624500,6,3,3030,31920,1,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.033,2890,35100
13872,2014-06-04T00:00:00Z,640000,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553
13873,2015-04-10T00:00:00Z,500000,3,2,1990,65340,2,0,0,3,8,1990,0,1986,0,98027,47.4726,-121.99,2120,59241
13874,2015-03-04T00:00:00Z,390000,5,1.75,2250,8970,1,0,0,4,7,1500,750,1966,0,98034,47.7217,-122.188,1940,8710
13875,2014-07-29T00:00:00Z,284000,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.157,2080,2275
13876,2014-06-26T00:00:00Z,620000,3,2,2460,41343,1,0,0,4,8,2460,0,1988,0,98027,47.5142,-122.021,2500,53885
13877,2015-03-17T00:00:00Z,306000,3,2.5,2588,5702,2,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.151,2403,5703
13878,2014-09-19T00:00:00Z,495000,4,1.75,2570,12039,1,0,0,3,8,1910,660,1978,0,98074,47.626,-122.048,2200,12384
13879,2014-06-05T00:00:00Z,499950,3,2.5,2370,12753,2,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808
13881,2014-05-13T00:00:00Z,665000,3,2,1940,5820,1.5,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.362,990,3880
13882,2014-06-30T00:00:00Z,850000,3,2.5,2650,2387,2,0,0,3,8,1830,820,1920,0,98119,47.6315,-122.362,1870,2216
13884,2014-10-22T00:00:00Z,360000,4,2.5,2050,9143,2,0,0,3,8,2050,0,1992,0,98166,47.4597,-122.355,1510,9484
13885,2014-08-27T00:00:00Z,699000,3,2.5,2680,5497,2,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.128,2780,5497
13887,2014-12-03T00:00:00Z,575000,3,2,2690,435600,2,0,0,3,8,2690,0,1992,0,98070,47.3477,-122.519,1700,163350
13888,2014-05-27T00:00:00Z,345000,2,1.5,1180,844,2,0,0,3,7,990,190,2005,0,98144,47.5998,-122.3,1170,1400
13889,2015-04-30T00:00:00Z,367950,4,2.5,3030,9500,2,0,0,3,8,3030,0,1989,0,98001,47.3511,-122.287,2650,9500
13890,2014-06-25T00:00:00Z,374500,3,2.25,1400,11400,2,0,0,3,8,1400,0,1984,0,98028,47.7428,-122.231,2180,9248
13891,2014-08-04T00:00:00Z,607500,4,2.5,3000,8100,2,0,0,3,8,3000,0,1992,0,98125,47.7151,-122.305,1550,8100
13893,2014-09-03T00:00:00Z,390000,3,1,1000,6947,1,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947
13894,2015-04-07T00:00:00Z,705000,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.356,1770,4820
13895,2014-10-29T00:00:00Z,467000,3,2.5,1990,4978,2,0,0,3,8,1990,0,2004,0,98065,47.5323,-121.856,2650,6816
13897,2014-07-07T00:00:00Z,593000,3,2.75,1830,1850,2,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680
13898,2014-11-14T00:00:00Z,223000,3,1,940,7980,1,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980
13899,2015-04-20T00:00:00Z,574000,4,2.5,2980,10179,2,0,2,3,9,2980,0,2003,0,98038,47.3895,-122.033,2980,8828
13900,2014-06-04T00:00:00Z,400000,3,2,2260,11305,1,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248
13901,2014-11-03T00:00:00Z,772000,4,2.75,3470,70131,1,0,0,4,8,1750,1720,1962,0,98005,47.6339,-122.18,2950,43560
13904,2015-04-01T00:00:00Z,550000,3,2.5,2080,2625,2,0,0,3,8,2080,0,2006,0,98029,47.5469,-121.997,1760,2772
13906,2014-10-02T00:00:00Z,428000,3,1.75,2120,9350,1,0,0,3,7,1280,840,1979,0,98072,47.7562,-122.145,2200,9000
13907,2015-04-28T00:00:00Z,505000,3,2,1110,8375,1,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.297,1410,7734
13908,2014-07-01T00:00:00Z,925000,5,5.5,5190,12637,2,0,2,3,11,5190,0,2001,0,98065,47.5424,-121.872,3840,12637
13909,2015-01-02T00:00:00Z,230000,3,1.75,1520,15344,1,0,0,3,8,1520,0,1968,0,98023,47.3308,-122.365,2270,14981
13911,2015-04-14T00:00:00Z,700000,4,2.75,3350,7857,2,0,2,3,9,3350,0,2004,0,98065,47.5398,-121.859,3870,7886
13912,2015-04-25T00:00:00Z,712500,3,1.75,1770,2800,1.5,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.357,1630,3254
13913,2015-04-03T00:00:00Z,480000,3,2.5,2200,4692,2,0,0,3,8,2200,0,2005,0,98011,47.7761,-122.169,2440,3833
13914,2014-09-22T00:00:00Z,470000,3,2.5,2000,8424,1,0,0,4,7,1300,700,1968,0,98034,47.7089,-122.201,2110,8400
13915,2014-07-24T00:00:00Z,335000,3,1.75,1730,15003,1,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483
13916,2015-04-17T00:00:00Z,270000,3,1.5,1300,7907,1,0,0,3,7,900,400,1970,0,98030,47.3737,-122.224,1630,7600
13917,2015-03-24T00:00:00Z,810000,5,3.25,2950,67475,1,0,0,3,8,2530,420,1981,2004,98072,47.7233,-122.117,2620,39820
13918,2014-08-12T00:00:00Z,589000,3,3,1720,954,3,0,0,3,8,1460,260,2006,0,98119,47.648,-122.358,1720,1294
13919,2014-09-26T00:00:00Z,415000,2,1,880,4558,1,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243
13920,2015-03-11T00:00:00Z,197000,4,2.25,1790,13200,1,0,0,3,7,1220,570,1979,0,98058,47.4672,-122.185,1740,8950
13921,2014-08-25T00:00:00Z,235500,3,1.5,1380,7600,1,0,0,4,7,790,590,1971,0,98003,47.3489,-122.306,1570,7904
13923,2014-10-29T00:00:00Z,572500,5,1.75,2330,4947,1,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.392,2120,5605
13924,2014-09-24T00:00:00Z,302000,5,2,1540,9629,1,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600
13925,2014-08-13T00:00:00Z,870000,3,2.5,3210,8630,2,0,0,4,10,2530,680,1990,0,98033,47.6939,-122.189,2630,8630
13926,2014-10-07T00:00:00Z,485000,3,1,1130,5758,1,0,0,3,7,960,170,1939,0,98199,47.6413,-122.401,1510,6000
13928,2014-10-22T00:00:00Z,383000,3,1.75,1410,7215,1,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600
13929,2014-06-26T00:00:00Z,750000,4,2.75,1750,5080,1.5,0,0,3,8,1750,0,1903,0,98122,47.6143,-122.305,1700,4572
13931,2014-05-21T00:00:00Z,246000,3,1.5,1780,23819,1,0,0,3,7,1780,0,1953,0,98168,47.4912,-122.312,1130,14450
13932,2015-04-03T00:00:00Z,860000,4,1.75,1890,4500,2,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000
13933,2014-05-07T00:00:00Z,339950,3,2.25,1630,12295,2,0,0,4,7,1630,0,1985,0,98058,47.4279,-122.161,1730,9948
13934,2014-05-09T00:00:00Z,315000,5,1.75,2320,8100,1,0,0,4,7,1160,1160,1956,0,98166,47.4631,-122.341,1410,7271
13935,2014-08-13T00:00:00Z,698000,3,2.5,2580,4636,2,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500
13936,2014-08-22T00:00:00Z,419000,2,2.5,1470,2034,2,0,0,4,8,1470,0,1985,0,98007,47.6213,-122.153,1510,2055
13940,2014-11-17T00:00:00Z,348000,2,1,670,7312,1,0,0,3,5,670,0,1942,0,98125,47.7145,-122.285,860,8242
13942,2014-12-15T00:00:00Z,269950,4,3,2390,7309,2,0,0,4,7,2390,0,1944,1981,98002,47.294,-122.218,930,7308
13943,2014-12-11T00:00:00Z,891500,3,2.5,3090,20785,2,0,0,4,10,3090,0,1991,0,98075,47.5602,-122.03,3400,7566
13945,2014-05-09T00:00:00Z,360000,2,1,1420,81892,1,0,0,3,7,1180,240,1956,0,98055,47.4342,-122.195,1490,1863
13949,2015-04-01T00:00:00Z,790000,4,1.75,1820,6137,1.5,0,3,4,7,1690,130,1911,0,98107,47.6681,-122.36,2130,5100
13950,2014-09-09T00:00:00Z,990000,3,1.75,1810,24586,1,0,4,4,9,930,880,1983,0,98040,47.5314,-122.222,3540,14200
13951,2014-12-01T00:00:00Z,834000,3,2.25,2550,4089,2,0,0,3,9,2550,0,1983,0,98112,47.6272,-122.297,1680,4089
13952,2014-08-14T00:00:00Z,466950,3,1,1360,3880,1,0,0,3,7,1060,300,1963,0,98117,47.6837,-122.391,1110,3880
13953,2014-07-17T00:00:00Z,262500,3,1.75,2259,26831,1.5,0,3,5,7,1491,768,1908,0,98001,47.2741,-122.266,1980,15794
13954,2014-05-06T00:00:00Z,762300,4,2.5,3880,14550,2,0,0,3,10,3880,0,1987,0,98074,47.6378,-122.04,3240,14045
13955,2015-01-26T00:00:00Z,733000,6,2.75,2730,5000,1,0,0,3,8,1780,950,1962,0,98107,47.6751,-122.38,2090,5000
13956,2015-04-14T00:00:00Z,439000,4,2.5,2800,17279,1,0,2,3,7,1560,1240,1957,0,98028,47.7596,-122.269,3060,13423
13957,2014-11-12T00:00:00Z,1160000,5,3.25,4290,7019,2.5,0,0,4,10,3590,700,1927,0,98112,47.6439,-122.302,1920,4000
13958,2014-10-08T00:00:00Z,420000,3,2.5,1770,3993,2,0,0,3,8,1770,0,1999,0,98074,47.6027,-122.02,1820,4046
13959,2014-07-18T00:00:00Z,549000,3,2.25,1920,10961,2,0,0,3,8,1920,0,1981,0,98074,47.6432,-122.057,2000,10706
13960,2014-08-26T00:00:00Z,518000,4,2.5,2320,4000,1.5,0,0,5,8,1510,810,1905,0,98122,47.6048,-122.298,1490,4500
13961,2014-06-03T00:00:00Z,695000,4,2.5,2961,12146,2,0,0,3,9,2961,0,1998,0,98075,47.5839,-122.052,2620,17749
13962,2015-01-05T00:00:00Z,485000,3,2.5,1680,7385,2,0,0,3,8,1680,0,1988,0,98074,47.6194,-122.041,1970,7470
13965,2015-03-21T00:00:00Z,720000,2,1,1370,9460,1,0,0,3,6,1370,0,1950,0,98004,47.6238,-122.191,1690,9930
13966,2014-11-18T00:00:00Z,277500,3,2.5,2620,4558,2,0,3,3,7,2620,0,2010,0,98022,47.1944,-121.974,1670,4558
13967,2014-09-05T00:00:00Z,649000,3,2,1810,17006,2,1,4,3,8,1810,0,1913,1987,98166,47.4663,-122.369,2180,24911
13969,2014-05-14T00:00:00Z,267800,2,1,700,6000,1,0,0,4,6,700,0,1949,0,98155,47.7515,-122.316,920,6000
13970,2015-03-25T00:00:00Z,625000,4,2.75,2390,6979,2,0,0,3,8,2390,0,1993,0,98029,47.5703,-121.996,2090,6321
13971,2014-09-17T00:00:00Z,600000,4,2.5,2070,8127,1.5,0,0,3,9,1590,480,1924,2003,98125,47.7316,-122.289,2050,8131
13973,2015-04-27T00:00:00Z,212000,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,98198,47.3776,-122.314,1240,9166
13974,2014-12-12T00:00:00Z,425000,2,1,1040,4040,1,0,0,3,7,940,100,1928,0,98117,47.6829,-122.393,1420,4040
13975,2015-05-11T00:00:00Z,870000,4,1.75,2370,5000,1.5,0,2,3,8,1770,600,1919,0,98103,47.6779,-122.357,2100,4550
13976,2015-03-25T00:00:00Z,420000,3,2.5,1970,3667,2,0,0,3,7,1970,0,2004,0,98065,47.5321,-121.851,1970,3739
13977,2015-04-03T00:00:00Z,800000,4,2.25,2120,9921,2,0,0,3,8,2120,0,1981,0,98027,47.5593,-122.082,1890,7845
13978,2015-05-06T00:00:00Z,575000,3,2.5,1960,9535,2,0,0,3,8,1960,0,1989,0,98011,47.7371,-122.215,2520,9206
13979,2014-06-20T00:00:00Z,915000,3,3.25,2660,4000,2,0,0,3,9,2170,490,2003,0,98122,47.6186,-122.288,2660,4000
13981,2014-05-02T00:00:00Z,750000,3,2.5,2390,6550,1,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,6550
13983,2014-11-12T00:00:00Z,599950,5,3,2600,13674,1,0,0,5,8,1300,1300,1967,0,98125,47.7176,-122.302,2150,7800
13984,2015-03-27T00:00:00Z,481203,2,1,940,3800,1,0,0,3,7,940,0,1929,0,98115,47.6798,-122.292,1680,3800
13985,2014-06-19T00:00:00Z,1815000,5,3,3880,13000,2,0,0,3,10,3880,0,1972,2003,98040,47.5467,-122.234,3470,13701
13987,2014-06-26T00:00:00Z,626000,3,1.75,2430,5000,2,0,0,4,7,1760,670,1945,0,98117,47.6785,-122.372,1320,4062
13988,2014-05-21T00:00:00Z,535000,2,1,1030,4841,1,0,0,3,7,920,110,1939,0,98103,47.686,-122.341,1530,4944
13989,2014-06-09T00:00:00Z,1225000,4,2.5,2740,16007,2,0,0,3,9,2740,0,1984,0,98039,47.6353,-122.229,2760,16008
13990,2014-07-24T00:00:00Z,410000,2,1.5,1180,1034,2,0,0,3,7,1120,60,2001,0,98115,47.678,-122.322,1137,1034
13991,2015-02-10T00:00:00Z,940000,4,2.5,3090,9238,1,0,3,4,8,1680,1410,1967,0,98006,47.5654,-122.163,2690,8500
13992,2014-07-21T00:00:00Z,326250,3,1,1060,9663,1,0,0,3,7,1060,0,1967,0,98034,47.7244,-122.226,1320,10162
13993,2014-09-05T00:00:00Z,200000,2,1,790,5985,1,0,0,3,6,790,0,1944,0,98178,47.4941,-122.24,1030,5985
13995,2014-11-03T00:00:00Z,370000,2,2,2100,58488,2,0,0,3,9,2100,0,2005,0,98014,47.72,-121.402,1440,59346
13996,2014-08-01T00:00:00Z,190000,2,2.5,1100,1737,2,0,0,3,8,1100,0,2006,0,98055,47.4499,-122.189,1610,2563
13997,2015-01-29T00:00:00Z,160000,2,1,1070,4200,1,0,0,4,6,1070,0,1983,0,98002,47.3336,-122.215,1150,4200
13998,2014-08-23T00:00:00Z,625000,4,3,2190,12825,1,0,0,3,9,1520,670,1989,0,98034,47.7107,-122.229,3050,4673
13999,2015-05-07T00:00:00Z,590000,4,3.5,3450,6873,2,0,0,3,10,2750,700,2004,0,98058,47.459,-122.118,3450,6873
14000,2014-08-05T00:00:00Z,575000,3,2.5,2070,3599,2,0,0,3,8,2070,0,1999,0,98033,47.6679,-122.165,2070,6844
14001,2014-10-13T00:00:00Z,470000,2,1,1190,5200,1,0,0,5,7,1190,0,1912,0,98103,47.6939,-122.348,1550,5100
14002,2015-03-11T00:00:00Z,130000,2,1,600,1500,1,0,0,4,4,600,0,1900,0,98027,47.5289,-122.033,1130,6000
14003,2015-04-21T00:00:00Z,229000,3,1,940,8400,1,0,0,3,7,940,0,1958,0,98056,47.5108,-122.165,1190,8400
14005,2014-05-19T00:00:00Z,307000,3,1,1370,7500,1,0,0,3,7,1370,0,1960,0,98014,47.6499,-121.915,1160,7500
14006,2014-10-23T00:00:00Z,399950,3,1.75,2450,15001,1,0,0,3,7,1980,470,1989,0,98014,47.6957,-121.913,1790,15323
14009,2014-11-07T00:00:00Z,129000,2,1,760,5240,1,0,0,3,6,760,0,1949,0,98032,47.388,-122.234,980,5080
14010,2014-09-17T00:00:00Z,340000,3,1.75,1270,8422,1,0,0,3,7,1270,0,1967,0,98011,47.7601,-122.197,1470,8500
14011,2014-06-11T00:00:00Z,214950,3,1.75,1570,4875,1,0,0,4,7,1310,260,1977,0,98042,47.3621,-122.094,1380,5200
14012,2014-06-25T00:00:00Z,450000,4,2.75,2310,5650,1,0,2,3,8,1330,980,1952,2012,98118,47.513,-122.252,2300,5650
14014,2014-08-22T00:00:00Z,1400000,4,2.25,3780,5160,2,0,0,4,9,2510,1270,1907,0,98112,47.6275,-122.308,2740,5160
14016,2014-07-07T00:00:00Z,681000,3,1.75,1880,10032,1,0,0,4,8,1880,0,1984,0,98006,47.5527,-122.16,2430,9732
14018,2015-03-13T00:00:00Z,580000,2,1,860,4013,1,0,0,3,7,860,0,1925,0,98103,47.6652,-122.338,1490,4013
14021,2015-01-08T00:00:00Z,425000,3,1.5,1190,8100,1,0,0,3,7,830,360,1947,0,98125,47.7146,-122.311,1256,8100
14022,2014-12-12T00:00:00Z,170000,2,1,1300,11400,1,0,0,3,7,1300,0,1961,0,98003,47.3459,-122.299,1360,9750
14024,2015-05-06T00:00:00Z,506000,3,2,1160,6120,1,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.293,1150,5100
14025,2014-09-22T00:00:00Z,315000,3,2.5,1950,9618,2,0,0,3,7,1950,0,1992,0,98031,47.4068,-122.18,1890,7133
14026,2014-06-17T00:00:00Z,449950,4,2.5,2470,3811,2,0,0,3,8,2470,0,1999,0,98065,47.5362,-121.877,2400,4266
14027,2015-03-31T00:00:00Z,255000,3,1,1430,12420,1,0,0,3,7,1430,0,1964,0,98056,47.5116,-122.191,1900,10350
14028,2014-06-24T00:00:00Z,289000,3,2.5,1970,9607,2,0,0,3,7,1090,880,1988,0,98001,47.3462,-122.286,2020,9608
14030,2014-07-21T00:00:00Z,327000,3,1.5,1510,344124,1,0,2,4,7,1510,0,1964,0,98022,47.2156,-122.029,1750,169884
14031,2014-09-26T00:00:00Z,2885000,7,3,5350,14400,2.5,0,0,4,10,5020,330,1910,0,98112,47.6295,-122.285,3050,7469
14032,2014-07-14T00:00:00Z,210000,3,1,920,6612,1,0,0,3,6,920,0,1948,0,98118,47.548,-122.284,1860,8424
14033,2014-11-25T00:00:00Z,1680000,4,3.75,7620,29536,2,0,3,3,11,5980,1640,2005,0,98006,47.5571,-122.14,2840,20809
14034,2014-12-29T00:00:00Z,360000,4,2.5,2490,4751,2,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.188,2510,5233
14035,2015-04-27T00:00:00Z,875000,4,2.5,3030,16000,2,0,0,3,11,3030,0,1990,0,98077,47.7125,-122.081,3670,16641
14036,2014-11-04T00:00:00Z,550000,4,2.25,1650,7200,1,0,0,3,8,1650,0,1967,0,98008,47.6384,-122.116,2180,7950
14037,2014-07-17T00:00:00Z,257500,3,1.5,1210,12500,1,0,0,3,7,1210,0,1962,0,98146,47.503,-122.351,1210,12500
14040,2014-10-30T00:00:00Z,622000,4,1.75,2680,6120,1,0,0,5,8,1340,1340,1959,0,98117,47.6965,-122.393,2320,6840
14041,2015-02-13T00:00:00Z,455000,4,1.75,1790,45738,1,0,0,3,8,1410,380,1976,0,98072,47.7453,-122.129,1870,47480
14042,2014-11-17T00:00:00Z,805000,3,2.5,2690,17461,2,0,3,3,10,2690,0,1997,0,98074,47.654,-122.088,3610,16887
14044,2014-06-25T00:00:00Z,744500,5,2.5,2700,16570,1,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840
14046,2014-06-24T00:00:00Z,355000,2,2.25,930,747,2,0,0,3,8,630,300,2007,0,98144,47.5844,-122.316,940,6000
14047,2014-08-20T00:00:00Z,240000,3,1,1340,7000,1,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904
14048,2014-08-19T00:00:00Z,169000,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074
14049,2015-03-28T00:00:00Z,639900,3,2.5,2330,4160,2,0,0,4,8,2330,0,1992,0,98052,47.6367,-122.109,2940,4500
14050,2014-06-04T00:00:00Z,292000,3,1.75,1730,11325,1,0,0,5,7,1730,0,1972,0,98031,47.3921,-122.182,2030,17859
14051,2014-09-22T00:00:00Z,563500,4,2.5,2780,7838,2,0,3,3,9,2780,0,2004,0,98065,47.5312,-121.861,3160,7848
14052,2015-01-26T00:00:00Z,389000,2,2,1200,7131,1,0,0,3,8,1200,0,2006,0,98053,47.7199,-122.022,1670,4601
14053,2014-05-29T00:00:00Z,2750000,4,3.25,4430,21000,2,0,0,3,10,4430,0,1952,2007,98039,47.6398,-122.237,3930,20000
14055,2014-09-12T00:00:00Z,344000,2,2,1300,4659,1,0,0,3,8,1300,0,2005,0,98053,47.7132,-122.033,1640,4780
14056,2015-04-22T00:00:00Z,510000,1,1,680,6600,1,0,0,3,5,480,200,1916,0,98199,47.6567,-122.392,1170,5500
14058,2014-08-27T00:00:00Z,365000,3,2.25,2430,7614,1.5,0,0,3,8,1900,530,1979,0,98056,47.5065,-122.191,1720,11250
14059,2014-07-30T00:00:00Z,410000,3,1.5,1750,32500,1,0,0,4,7,1750,0,1966,0,98027,47.5316,-121.959,1820,102801
14061,2014-11-13T00:00:00Z,397950,4,1.75,2120,7620,2,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620
14062,2014-08-27T00:00:00Z,284000,3,1.75,1430,4850,1,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303,1430,4850
14064,2014-12-15T00:00:00Z,734000,4,2.25,2530,5000,1.5,0,0,4,7,1690,840,1925,0,98117,47.6806,-122.36,1530,5000
14065,2015-01-08T00:00:00Z,357500,5,3,3270,9146,2,0,0,3,7,3270,0,2002,0,98092,47.3342,-122.169,3200,6300
14067,2015-03-10T00:00:00Z,300000,3,1.5,1810,8232,1,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491
14068,2014-08-19T00:00:00Z,374950,3,2.5,2120,9653,2,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801
14069,2015-04-13T00:00:00Z,602500,4,1.75,2190,41000,2,0,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370
14070,2014-12-22T00:00:00Z,221000,3,1,980,7606,1,0,0,3,7,980,0,1954,0,98188,47.4356,-122.29,980,8125
14071,2015-04-10T00:00:00Z,920000,5,3,2230,4400,2,0,0,3,7,1730,500,1913,0,98102,47.6404,-122.325,1280,1800
14072,2015-03-06T00:00:00Z,235000,4,2,1540,9279,1,0,0,3,7,1540,0,1955,0,98118,47.5163,-122.268,1540,5110
14074,2014-08-27T00:00:00Z,599000,4,2.5,2120,3640,2,0,0,3,8,2120,0,2005,0,98029,47.5521,-121.996,2190,3640
14075,2014-06-03T00:00:00Z,562100,3,2.25,2090,12112,2,0,0,3,8,2090,0,1983,0,98052,47.7015,-122.13,1760,12112
14079,2014-05-21T00:00:00Z,970000,4,3.25,2790,5420,1,0,3,3,9,1130,1660,1963,2013,98177,47.7698,-122.386,2530,7200
14080,2015-04-28T00:00:00Z,280000,4,2.25,1600,7916,2,0,0,3,7,1600,0,1991,0,98022,47.194,-121.981,1540,7242
14081,2014-11-12T00:00:00Z,260000,4,2.5,1790,4358,2,0,0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305
14083,2014-07-28T00:00:00Z,255500,4,1,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,47.2716,-122.144,1590,84070
14085,2014-05-08T00:00:00Z,450000,3,2,1510,43560,1,0,0,3,7,1510,0,1954,0,98077,47.7218,-122.079,2060,67756
14086,2014-05-12T00:00:00Z,368000,3,1,1280,9898,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625
14087,2014-11-10T00:00:00Z,830000,4,2.25,2180,11056,1,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747
14088,2014-07-15T00:00:00Z,282500,2,1.75,1440,11210,1,0,0,4,6,1130,310,1935,0,98146,47.498,-122.35,1250,9381
14089,2014-05-02T00:00:00Z,335000,3,2.25,1580,16215,1,0,0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215
14090,2014-07-07T00:00:00Z,558000,2,2,1580,5750,1,0,0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750
14092,2014-07-25T00:00:00Z,152000,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124
14093,2014-06-17T00:00:00Z,493000,4,1.75,2030,18295,1.5,0,0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307
14095,2015-03-13T00:00:00Z,789800,3,2.5,2605,2216,2,0,2,3,9,2090,515,1979,0,98033,47.6536,-122.203,2605,2300
14096,2015-05-08T00:00:00Z,275000,2,1,910,4191,1,0,0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050
14098,2014-09-29T00:00:00Z,424000,3,1.75,1140,3395,1,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500
14099,2015-03-27T00:00:00Z,715000,2,1,1000,3513,1,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920
14100,2014-07-30T00:00:00Z,600000,4,2.5,3010,7953,2,0,0,3,9,3010,0,2000,0,98056,47.522,-122.19,2670,6202
14101,2014-08-13T00:00:00Z,802000,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500
14102,2014-07-26T00:00:00Z,165000,3,1,910,8700,1,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700
14104,2014-08-12T00:00:00Z,405000,2,1,1090,10481,1,0,0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533
14105,2014-12-03T00:00:00Z,521900,3,2.5,2100,12338,2,0,0,3,9,2100,0,1997,0,98072,47.7412,-122.168,2320,6257
14107,2014-10-15T00:00:00Z,600000,5,3.25,4410,58157,2,0,0,4,9,2330,2080,2001,0,98058,47.4395,-122.111,2460,42565
14110,2015-01-20T00:00:00Z,274950,3,2,1410,7265,1,0,0,4,7,1410,0,1983,0,98042,47.3654,-122.076,1390,8060
14111,2014-11-07T00:00:00Z,407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066
